	1007	5318	a bit further	[] [] 5974
	1007	5323	three biscuits	['OB'] [] 5976
	1007	5332	his free time	['ST'] [] 5979
	1007	5334	various songs	[] [] 5980
	1007	5339	the Unclean One with the appearance of an old man	['MB'] ['Villain'] 5982
	1007	5386	his early years	['ST'] [] 5992
	1007	5390	The Unclean One	['MB'] ['Villain'] 5982
	1007	5454	this unknown old man	['MB'] ['Villain'] 5982
	1007	5458	three days	['ST'] [] 5998
	1007	5465	a troika of fine horses	['OB'] [] 6000
	1007	5466	fine horses	['AN'] [] 6012
	1007	5504	the Unclean One	['MB'] ['Villain'] 5982
	1007	5505	no more than three days	['ST'] [] 5998
	1007	5506	three years	['ST'] [] 6020
	1007	5510	a runaway in his regiment	['MA'] ['Hero'] 5965
	1007	5515	what to do	['HA'] [] 6022
	1007	5534	the Unclean One	['MB'] ['Villain'] 5982
	1007	5582	one task: to become even more prosperous	['HA'] [] 6044
	1007	5583	The other merchants	['GR'] [] 6045
	1007	5615	their separate ways	[] [] 6053
	1007	5617	their own homes	[] [] 6054
	1007	5627	that very night	[] [] 6055
	1007	5629	all his money that was to hand	['OB'] [] 6056
	1007	5631	the thrice-ten kingdom	['SC'] [] 6037
	1007	5654	the king himself	['MA'] ['Other'] 6038
	1007	5691	the Unclean One	['MB'] ['Villain'] 5982
	1007	5702	a full glass of the strong spirits	['OB'] [] 6081
	1007	5703	the strong spirits	['OB'] [] 6082
	1007	5729	the Unclean One	['MB'] ['Villain'] 5982
	1007	5735	The next night	['ST'] [] 6094
	1007	5736	the same way	[] [] 6095
	1007	5749	deepest midnight	['ST'] [] 6104
	1007	5750	the Unclean One	['MB'] ['Villain'] 5982
	1007	5788	let the devil have it	['HA'] [] 6110
	1007	5830	several years	['ST'] [] 6120
	1007	5833	the entire tsardom	['SC'] [] 6037
	1007	5834	the new king	['MA'] ['Hero'] 5965
	1007	5835	the new king and his wife	['MA', 'FE'] ['Hero', 'Prize'] 6121
