	1002	2158	An old man	['MA'] ['Other'] 2456
	1002	2160	his old wife	['FE'] ['Other'] 2457
	1002	2164	a little son	['MA'] ['Other'] 2461
	1002	2181	what they had told her	[] [] 2462
	1002	2187	the grass beneath the window	['OB'] [] 2467
	1002	2191	Some magic swan geese	['AA'] ['Villain'] 2471
	1002	2192	the little boy	['MA'] ['Other'] 2461
	1002	2210	her little brother	['MA'] ['Other'] 2461
	1002	2212	the open field	['SS'] [] 2474
	1002	2213	the swan geese	['AA'] ['Villain'] 2471
	1002	2215	a dark forest	['SS'] [] 2476
	1002	2245	an apple tree	['AO'] ['Tester'] 2484
	1002	2261	a river of milk with shores of pudding	['AO'] ['Tester'] 2487
	1002	2263	shores of pudding	['SC'] [] 2489
	1002	2300	a little hut that stood on chicken legs and turned round and round	['SS'] [] 2494
	1002	2301	chicken legs	['PO'] [] 2495
	1002	2302	the little hut	['SS'] [] 2494
	1002	2303	Baba Yaga with veined snout and clay legs	['MB'] ['Villain'] 2496
	1002	2304	veined snout	['PO'] [] 2497
	1002	2305	clay legs	['PO'] [] 2498
	1002	2306	the little brother	['MA'] ['Other'] 2461
	1002	2308	golden apples	['OB'] [] 2500
	1002	2320	the river of milk with shores of pudding	['AO'] ['Tester'] 2487
	1002	2322	shores of pudding	['SC'] [] 2489
	1002	2330	nothing to be done	['HA'] [] 2501
	1002	2347	the apple tree	['AO'] ['Tester'] 2484
	1002	2358	The apple tree	['AO'] ['Tester'] 2484
	1002	2371	quite close	[] [] 2507
	1002	2403	a good thing that she came when she did	['HA'] [] 2512
	1002	2406	soon afterward	['ST'] [] 2513
