	1016	1173	Wee little Havroshechka	['FE'] ['Hero'] 1174
	1016	1175	the latter type	['GR'] [] 1588
	1016	1181	God's world	['SC'] [] 1160
	1016	1191	all and everything	[] [] 1192
	1016	1196	three grown daughters	['FE', 'FE', 'FE'] ['Villain', 'Villain', 'Villain'] 1593
	1016	1198	The oldest's name	[] [] 1594
	1016	1203	the middle daughter's name	[] [] 1204
	1016	1205	middle daughter	['FE'] ['Villain'] 1206
	1016	1208	the youngest's name	[] [] 1209
	1016	1213	The only thing they did	['HA'] [] 1214
	1016	1216	sit in the entry way and gaze outside	['HA'] [] 1214
	1016	1217	the entry way	['SS'] [] 1218
	1016	1221	Wee little Havroshechka	['FE'] ['Hero'] 1174
	1016	1230	one word of kindness	[] [] 1231
	1016	1236	someone to abuse	['FE'] ['Hero'] 1174
	1016	1237	Wee little Havroshechka	['FE'] ['Hero'] 1174
	1016	1241	her spotted cow	['AA'] ['Tester'] 1242
	1016	1289	the beautiful maiden	['FE'] ['Hero'] 1174
	1016	1290	the cow's ear	['PA'] [] 1600
	1016	1564	her step-mother who	['FE'] ['Villain'] 1592
	1016	1304	even more work to do	['HA'] [] 1305
	1016	1309	one ear	['PA'] [] 1599
	1016	1312	the completed things	['OB'] [] 1313
	1016	1314	The old woman	['FE'] ['Villain'] 1592
	1016	1332	her mother's instructions	['HA'] [] 1333
	1016	1570	One-Eye's one little eye	['PA'] [] 1603
	1016	1347	the little cow	['AA'] ['Tester'] 1242
	1016	1357	One- Eye	['FE'] ['Villain'] 1201
	1016	1364	her mother's instructions	['HA'] [] 1333
	1016	1376	the weaving, washing, and rolling	['HA'] [] 1377
	1016	1379	Two-Eye's two eyes	['PA'] [] 1368
	1016	1380	The old woman	['FE'] ['Villain'] 1592
	1016	1381	the third day	['ST'] [] 1382
	1016	1386	even more work to do	['HA'] [] 1387
	1016	1390	her older sisters	['FE', 'FE'] ['Villain', 'Villain'] 1391
	1016	1401	Three-Eye's third little eye	['PA'] [] 1402
	1016	1403	Two eyes	['PA'] [] 1404
	1016	1406	everything: from the beautiful maiden climbing in one ear and out the other and then gathering up all the prepared linens	['HA'] [] 1407
	1016	1408	the beautiful maiden	['FE'] ['Hero'] 1174
	1016	1409	one ear	['PA'] [] 1599
	1016	1411	all the prepared linens	['OB'] [] 1412
	1016	1416	everything she saw	['HA'] [] 1407
	1016	1418	The old woman	['FE'] ['Villain'] 1592
	1016	1426	The old man	['MA'] ['Other'] 1424
	1016	1472	great hunger	['HA'] [] 1473
	1016	1483	what a tree it was	['MB'] ['Tester'] 1482
	1016	1486	The rustling leaves	['PA'] [] 1487
	1016	1488	The bowing branches	['PA'] [] 1489
	1016	1490	Whoever rode by	['GR'] [] 1491
	1016	1493	Whoever walked by	['GR'] [] 1494
	1016	1497	One day	['ST'] [] 1498
	1016	1506	the girls' attention	['PA'] [] 1507
	1016	1518	the three sisters	['FE', 'FE', 'FE'] ['Villain', 'Villain', 'Villain'] 1593
	1016	1533	arm's height	['PA'] [] 1534
	1016	1587	the point that they were far above their heads	['SC'] [] 1619
