	1020	2765	distant lands	['SC'] [] 2766
	1020	3667	a soldier sent to distant lands	['MA'] ['Hero'] 3738
	1020	3668	an honorable discharge	['HA'] [] 3739
	1020	2775	many lands	['SS'] [] 2776
	1020	2777	several kingdoms	['SS'] [] 2778
	1020	2780	one capital where he stopped at the apartment of a poor, old woman	['SS'] [] 2781
	1020	2783	the apartment of a poor, old woman	['SS'] [] 2784
	1020	2785	a poor, old woman	['FE'] [] 2786
	1020	3672	why he came	['PA'] [] 3749
	1020	2945	all the windows and doors in the palace	['OB'] [] 2946
	1020	2954	the sign of the orthodox cross	['OB'] [] 2955
	1020	2956	the orthodox cross	[] [] 2957
	1020	2960	only one door	['OB'] [] 2961
	1020	2974	iron bullets	['OB'] [] 2912
	1020	2985	the evil spirit	['MB'] ['Villain'] 3744
	1020	2989	the open door	['OB'] [] 2961
	1020	3033	the iron bullet	['OB'] [] 3023
	1020	3035	over twenty nuts	['OB'] [] 3036
	1020	3094	three times	['HA'] [] 3095
	1020	3115	three cards of one suit	['OB'] [] 3116
	1020	3117	one suit	['OB'] [] 3118
	1020	3120	his tally of owed punches	['HA'] [] 3121
	1020	3122	owed punches	['HA'] [] 3106
	1020	3185	the evil one	['MB'] ['Villain'] 3744
	1020	3186	the iron man	['OB'] [] 2935
	1020	3193	the other side of the room	['SC'] [] 3194
	1020	3211	The third time	['ST'] [] 3212
	1020	3214	the evil one	['MB'] ['Villain'] 3744
	1020	3230	only his tracks	['PA'] [] 3231
	1020	3244	The next night	['ST'] [] 3245
	1020	3248	a different devil	['MB'] ['Villain'] 3249
	1020	3257	the course of thirteen nights	['ST'] [] 3258
	1020	3259	thirteen nights	['ST'] [] 3260
	1020	3261	thirteen devils	['MB'] ['Villain'] 3262
	1020	3267	an equally rough time	['ST'] [] 3268
	1020	3269	Not one	['GR'] [] 3784
	1020	3703	one thing	[] [] 3786
	1020	3286	his younger brother	['OB'] [] 2935
	1020	3292	the younger brother	['OB'] [] 2935
	1020	3295	his iron arms	['PO'] [] 3296
	1020	3299	the iron bar	['OB'] [] 3757
	1020	3308	the iron rod	['OB'] [] 3757
	1020	3312	the top of his lungs	['PA'] [] 3313
	1020	3323	raked him over according to his will	['HA'] [] 3324
	1020	3357	a plan to drive that soldier out of the palace	['HA'] [] 3793
	1020	3709	to buy him off with gold	['HA'] [] 3793
	1020	3721	every buckle on the knapsack	['PO'] [] 3801
	1020	3460	Thirty hammers	['OB'] [] 3452
	1020	3507	the state's bill	['OB'] [] 3508
	1020	3512	a whole month	['ST'] [] 3513
	1020	3548	more than enough money for a whole lifetime	['OB'] [] 3549
	1020	3550	a carriage, horses and more than enough money for a whole lifetime	['OB'] [] 3551
	1020	3552	a whole lifetime	['ST'] [] 3809
	1020	3558	a road to a certain village	['SS'] [] 3559
	1020	3560	a certain village	['SS'] [] 3561
	1020	3562	a familiar soldier	['MA'] [] 3563
	1020	3566	the same regiment	['GR'] [] 3567
	1020	3735	the soldier with the wine	['MA'] ['Hero'] 3738
	1020	3651	the cavity below the mill	['SS'] [] 3652
	1020	3660	a walk with his old comrade	['HA'] [] 3661
	1020	3663	his old comrade	['MA'] [] 3563
	1020	3666	a wealthy and happy life	['HA'] [] 3816
